"STATION","NAME","DATE","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-06","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-07","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-08","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-09","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-10","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-11","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-12","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-13","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-14","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-15","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-16","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-17","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-18","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-19","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-20","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-21","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-22","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-23","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-24","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-25","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-26","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-27","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-28","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-29","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-30","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-05-31","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-01","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-02","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-03","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-04","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-05","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-06","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-07","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-08","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-09","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-10","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-11","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-12","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-13","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-14","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-15","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-16","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-17","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-18","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-19","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-20","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-21","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-22","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-23","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-24","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-25","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-26","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-27","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-28","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-29","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-06-30","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-01","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-02","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-03","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-04","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-05","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-06","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-07","79"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-08","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-09","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-10","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-11","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-12","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-13","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-14","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-15","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-16","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-17","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-18","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-19","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-20","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-21","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-22","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-23","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-24","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-25","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-26","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-27","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-28","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-29","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-30","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-07-31","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-01","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-02","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-03","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-04","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-05","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-06","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-07","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-08","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-09","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-10","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-11","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-12","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-13","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-14","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-15","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-16","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-17","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-18","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-19","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-20","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-21","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-22","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-23","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-24","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-25","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-26","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-27","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-28","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-29","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-30","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-08-31","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-01","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-02","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-03","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-04","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-05","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-06","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-07","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-08","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-09","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-10","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-11","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-12","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-13","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-14","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-15","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-16","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-17","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-18","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-19","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-20","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-21","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-22","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-23","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-24","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-25","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-26","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-27","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-28","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-29","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-09-30","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-01","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-02","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-03","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-04","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-05","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-06","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-07","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-08","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-09","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-10","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-11","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-12","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-13","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-14","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-15","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-16","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-17","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-18","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-19","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-20","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-21","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-22","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-23","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-24","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-25","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-26","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-27","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-28","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-29","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-30","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-10-31","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-01","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-02","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-03","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-04","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-05","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-06","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-07","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-08","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-09","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-10","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-11","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-12","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-13","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-14","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-15","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-16","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-17","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-18","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-19","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-20","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-21","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-22","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-23","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-24","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-25","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-26","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-27","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-28","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-29","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-11-30","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-01","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-02","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-03","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-04","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-05","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-06","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-07","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-08","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-09","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-10","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-11","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-12","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-13","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-14","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-15","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-16","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-17","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-18","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-19","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-20","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-21","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-22","13"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-23","13"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-24","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-25","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-26","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-27","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-28","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-29","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-30","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-12-31","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-01","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-02","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-03","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-04","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-05","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-06","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-07","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-08","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-09","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-10","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-11","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-12","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-13","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-14","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-15","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-16","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-17","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-18","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-19","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-20","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-21","11"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-22","10"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-23","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-24","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-25","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-26","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-27","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-28","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-29","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-30","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-31","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-01","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-02","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-03","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-04","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-05","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-06","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-07","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-08","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-09","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-10","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-11","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-12","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-13","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-14","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-15","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-16","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-17","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-18","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-19","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-20","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-21","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-22","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-23","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-24","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-25","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-26","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-27","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-28","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-01","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-02","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-03","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-04","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-05","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-06","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-07","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-08","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-09","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-10","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-11","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-12","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-13","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-14","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-15","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-16","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-17","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-18","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-19","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-20","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-21","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-22","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-23","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-24","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-25","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-26","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-27","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-28","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-29","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-30","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-31","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-01","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-02","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-03","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-04","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-05","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-06","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-07","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-08","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-09","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-10","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-11","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-12","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-13","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-14","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-15","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-16","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-17","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-18","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-19","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-20","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-21","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-22","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-23","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-24","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-25","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-26","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-27","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-28","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-29","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-30","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-01","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-02","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-03","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-04","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-05","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-06","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-07","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-08","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-09","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-10","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-11","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-12","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-13","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-14","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-15","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-16","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-17","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-18","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-19","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-20","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-21","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-22","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-23","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-24","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-25","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-26","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-27","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-28","52"
